"geneset","nBait","mean.pval","median.pval","median.CIlower","median.CIupper","nIter","num","sd.pval","se.pval","mean.OR","median.OR","min.OR","sd.OR","se.OR","SElower.OR","SEupper.OR","SElower.pval","SEupper.pval","SDupper.OR","SDlower.OR","log10.median.pval","log10.SElower.pval","log10.SEupper.pval"
"exomeMinusPreyASD102",61,0.0158904999282324,0.0149917023028834,1.03738165790145,1.31210737974775,1000,1000,0.00571198234202913,0.00018062874155475,1.16651990457961,1.16667220788297,1.12852273962419,0.0115829354796209,0.000366284581063768,1.1663059233019,1.1663059233019,0.0148110735613286,0.0151723310444381,1.1663059233019,1.1663059233019,1.82414905035562,1.8294134610694,1.81894769001326
"exomeMinusPreyASD102",62,0.0163638637558725,0.0153997635948683,1.03660413661216,1.31129969983277,1000,1000,0.00597036507208238,0.000188799520904957,1.16567308173466,1.16578857049053,1.13259448552779,0.0119251115731493,0.000377105139227855,1.16541146535131,1.16541146535131,0.0152109640739633,0.0155885631157732,1.16541146535131,1.16541146535131,1.81248594606174,1.81784325940303,1.80719391429481
"exomeMinusPreyASD102",63,0.016538598557091,0.0157247527150241,1.03598723700994,1.31068863541032,1000,1000,0.00594219740286657,0.000187908780993955,1.16530262304665,1.16519862031077,1.13085714639501,0.011850514488421,0.000374746172282355,1.16482387413849,1.16482387413849,0.0155368439340301,0.015912661496018,1.16482387413849,1.16482387413849,1.80341617547538,1.80863719668311,1.79825717570444
"exomeMinusPreyASD102",64,0.0169835528294809,0.0164885021578525,1.03465470291375,1.30903216193228,1000,1000,0.00586937022160905,0.000185605783310518,1.16432862904506,1.16370404446498,1.13319572953668,0.0115044694624891,0.000363803267733187,1.16334024119725,1.16334024119725,0.016302896374542,0.016674107941163,1.16334024119725,1.16334024119725,1.78281879457531,1.7877352319312,1.77795739139004
"exomeMinusPreyASD102",65,0.0171112008130348,0.0161500013023019,1.03524042269164,1.30961743776565,1000,1000,0.00586089233538857,0.000185337689008514,1.16401685922957,1.16429320812819,1.13112408314043,0.0111252733429657,0.000351812033557274,1.16394139609463,1.16394139609463,0.0159646636132934,0.0163353389913104,1.16394139609463,1.16394139609463,1.79182743831229,1.79684022791875,1.78687184860649
"exomeMinusPreyASD102",66,0.0173348086725377,0.0164092695741206,1.03476437324378,1.30903216193228,1000,1000,0.00615840133273827,0.000194745749568694,1.16375511036412,1.16370404446498,1.12938806926718,0.0116861896752585,0.000369549765425603,1.16333449469956,1.16333449469956,0.016214523824552,0.0166040153236893,1.16333449469956,1.16333449469956,1.7849107502686,1.79009580082425,1.77978687448705
"exomeMinusPreyASD102",67,0.0178922575018384,0.0171732969579562,1.03340282311935,1.30738761355069,1000,1000,0.00597633157133928,0.000188988198178052,1.16254266183831,1.16221075251388,1.13527093718305,0.0110784733520784,0.000350332087900483,1.16186042042598,1.16186042042598,0.0169843087597781,0.0173622851561342,1.16186042042598,1.16186042042598,1.76514632026167,1.76995212367902,1.76039311525477
"exomeMinusPreyASD102",68,0.0180232240191811,0.0172839639917484,1.03328742726904,1.30705435345139,1000,1000,0.00593258712294962,0.000187604877259062,1.16225681783663,1.16218414270037,1.13172492057501,0.0108543939101379,0.000343246073766969,1.1618408966266,1.1618408966266,0.0170963591144893,0.0174715688690075,1.1618408966266,1.1618408966266,1.76235664713987,1.76709636825373,1.75766809555738
"exomeMinusPreyASD102",69,0.0182961203458949,0.0175813502737588,1.03271891670114,1.30638562122337,1000,1000,0.00591087405159057,0.000186918249654138,1.16170278482155,1.16144750934383,1.13085714639501,0.0105625271576021,0.000334016436654069,1.16111349290718,1.16111349290718,0.0173944320241046,0.0177682685234129,1.16111349290718,1.16111349290718,1.75494777352146,1.7595897475904,1.75035489112351
"exomeMinusPreyASD102",70,0.0187258032156544,0.0183200859332036,1.0315372264963,1.30483349461897,1000,1000,0.00596450669718331,0.000188614262824275,1.16097326633363,1.16009617615293,1.13466763362803,0.0107705411513906,0.000340594416709668,1.15975558173622,1.15975558173622,0.0181314716703794,0.0185087001960279,1.15975558173622,1.15975558173622,1.73707249353779,1.74156694425607,1.7326240792219
"exomeMinusPreyASD102",71,0.0191035072622123,0.0183200859332036,1.0315372264963,1.30483349461897,1000,1000,0.00589453088628764,0.000186401433388799,1.16022725555508,1.16009617615293,1.1337985533116,0.010418166473969,0.000329451351005474,1.15976672480192,1.15976672480192,0.0181336844998148,0.0185064873665924,1.15976672480192,1.15976672480192,1.73707249353779,1.74151394464344,1.7326760049139
"exomeMinusPreyASD102",72,0.0195089414927778,0.0188336320035293,1.0307536229644,1.30412631069783,1000,1000,0.00576005153165876,0.000182148822799832,1.15943340082391,1.15922790892263,1.12852273962419,0.0100205098184902,0.000316876343425096,1.1589110325792,1.1589110325792,0.0186514831807295,0.0190157808263291,1.1589110325792,1.1589110325792,1.72506591965476,1.72928662704057,1.72088583687855
"exomeMinusPreyASD102",73,0.0196341756126117,0.0190831296812801,1.03035853594064,1.30365441789078,1000,1000,0.00599571871328971,0.000189601273436895,1.15930819545534,1.15891308455272,1.13172492057501,0.0103167428642648,0.000326244054853661,1.15858684049787,1.15858684049787,0.0188935284078432,0.019272730954717,1.15858684049787,1.15858684049787,1.71935039840302,1.72368692905748,1.71505674125898
"exomeMinusPreyASD102",74,0.0202806507434964,0.0195844565968379,1.02958033800181,1.3026009445677,1000,1000,0.00599176085243734,0.00018947611488734,1.15817361113722,1.15801318925075,1.12938806926718,0.010097812839262,0.000319320879581596,1.15769386837117,1.15769386837117,0.0193949804819505,0.0197739327117252,1.15769386837117,1.15769386837117,1.70808847416813,1.71231065311396,1.70390694802837
"exomeMinusPreyASD102",75,0.0201476467155474,0.0197823391682156,1.02928850918188,1.30248712100675,1000,1000,0.00610487327518238,0.000193053043762682,1.15845552883466,1.15773830173433,1.1261924980529,0.0102406917181309,0.000323839106449167,1.15741446262788,1.15741446262788,0.0195892861244529,0.0199753922119783,1.15741446262788,1.15741446262788,1.70372235643025,1.70798139033808,1.6995046846635
"exomeMinusPreyASD102",76,0.0209105072376002,0.02039095005225,1.02846818642393,1.30109026184728,1000,1000,0.00600561480145412,0.000189914215222149,1.15708817322253,1.15681374836293,1.12645303283956,0.00974107326458162,0.000308039783706499,1.15650570857922,1.15650570857922,0.0202010358370279,0.0205808642674722,1.15650570857922,1.15650570857922,1.69056253916362,1.69462636091122,1.68653639154089
"exomeMinusPreyASD102",77,0.0208012498756111,0.0199844940976345,1.02905617670695,1.30201176030957,1000,1000,0.00591734017023864,0.000187122726279626,1.15726169455511,1.1574233866967,1.1302551797106,0.00964910005000603,0.000305131335288637,1.15711825536141,1.15711825536141,0.0197973713713549,0.0201716168239141,1.15711825536141,1.15711825536141,1.69930684131864,1.7033924700769,1.69525929020754
"exomeMinusPreyASD102",78,0.0215892725227011,0.0210385990025807,1.02750333007408,1.29988912090765,1000,1000,0.00597181622769805,0.000188845410474805,1.15596300043892,1.15562664632685,1.12973261658016,0.00946876559895443,0.000299428659229444,1.15532721766762,1.15532721766762,0.0208497535921059,0.0212274444130555,1.15532721766762,1.15532721766762,1.67698318399105,1.68089907326677,1.67310228770469
"exomeMinusPreyASD102",79,0.0220591042048508,0.0218966154608895,1.02632638667324,1.29876707932901,1000,1000,0.00585117833378196,0.000185030505305799,1.15518890650827,1.15444760739733,1.12852273962419,0.00927000905188618,0.000293143425343383,1.15415446397199,1.15415446397199,0.0217115849555837,0.0220816459661953,1.15415446397199,1.15415446397199,1.65962300845911,1.66330847169349,1.65596855741958
"exomeMinusPreyASD102",80,0.0221843179530269,0.0215824945646255,1.02672957356762,1.29889166944226,1000,1000,0.00621605455736915,0.000196568904611563,1.15509933425515,1.154731161923,1.12240246592522,0.00962383770255579,0.000304332469718783,1.15442682945328,1.15442682945328,0.0213859256600139,0.0217790634692371,1.15442682945328,1.15442682945328,1.6658983597903,1.66987194716841,1.66196079946029
"exomeMinusPreyASD102",81,0.022638808817385,0.0218966154608895,1.02632638667324,1.29876707932901,1000,1000,0.0061012155214833,0.000192937375434592,1.15434963745232,1.15444760739733,1.12645303283956,0.00931130583774529,0.000294449344376973,1.15415315805295,1.15415315805295,0.0217036780854549,0.0220895528363241,1.15415315805295,1.15415315805295,1.65962300845911,1.66346666076634,1.65581307555829
"exomeMinusPreyASD102",82,0.0227077328357311,0.022335823780076,1.02573932063017,1.29818812769681,1000,1000,0.00571461564782584,0.000180712013995683,1.15411063957419,1.15386104115075,1.13052475695427,0.00862883344195638,0.000272867672268125,1.15358817347848,1.15358817347848,0.0221551117660803,0.0225165357940717,1.15358817347848,1.15358817347848,1.65099802543777,1.65452605473778,1.64749842559896
"exomeMinusPreyASD102",83,0.0235919841094289,0.0234953600708358,1.02419161938845,1.29608646101926,1000,1000,0.0057286245835257,0.000181155015439747,1.15276928915739,1.15206385353434,1.12938806926718,0.00841212013952511,0.000266014595918728,1.15179783893842,1.15179783893842,0.023314205055396,0.0236765150862755,1.15179783893842,1.15179783893842,1.62901789494497,1.63237938809886,1.62568222045327
"exomeMinusPreyASD102",84,0.0233008170004224,0.0231604598599403,1.02459772103919,1.2965581427233,1000,1000,0.00545806755257088,0.000172599250891848,1.15315539523157,1.15237545155506,1.13139661901163,0.00819187166445913,0.000259049727594855,1.15211640182747,1.15211640182747,0.0229878606090485,0.0233330591108322,1.15211640182747,1.15211640182747,1.63525282177311,1.63850144495163,1.63202831873479
"exomeMinusPreyASD102",85,0.0237559833216838,0.0234953600708358,1.02419161938845,1.29608646101926,1000,1000,0.00562982084171658,0.000178030566785107,1.15252091559153,1.15206385353434,1.13112408314043,0.00825929423659848,0.000261181816531528,1.15180267171781,1.15180267171781,0.0233173295040507,0.0236733906376209,1.15180267171781,1.15180267171781,1.62901789494497,1.63232119010797,1.6257395354908
"exomeMinusPreyASD102",86,0.0244857993114888,0.0242228181536646,1.02324016808333,1.29457925158646,1000,1000,0.00571246022393031,0.000180643853507353,1.15148586335,1.15086639224826,1.12731879438619,0.0082489524340539,0.000260854780020002,1.15060553746824,1.15060553746824,0.0240421743001573,0.024403462007172,1.15060553746824,1.15060553746824,1.6157753311605,1.61902625863852,1.61254855792535
"exomeMinusPreyASD102",87,0.0247478688883202,0.0245705391743911,1.0228336966257,1.29445217498259,1000,1000,0.00545541192326816,0.000172515272519671,1.15102916469822,1.15057943601347,1.12645303283956,0.00774014861298656,0.000244764990452307,1.15033467102302,1.15033467102302,0.0243980239018714,0.0247430544469107,1.15033467102302,1.15033467102302,1.60958531328412,1.61264534756565,1.60654668920336
"exomeMinusPreyASD102",88,0.0253745698147106,0.025191460666402,1.02206458023119,1.29339959844062,1000,1000,0.00528959723745689,0.000167271751752983,1.15010711676016,1.14968434906586,1.12965471472158,0.00731852414342116,0.000231432054041436,1.14945291701181,1.14945291701181,0.0250241889146491,0.025358732418155,1.14945291701181,1.14945291701181,1.59874665024833,1.60163998999653,1.59587245889595
"exomeMinusPreyASD102",89,0.0259214758717187,0.0256870211439534,1.02147813967123,1.29281507138073,1000,1000,0.00520806639441562,0.000164693520117342,1.14933360868622,1.14909612998884,1.12645303283956,0.00703433004816963,0.00022244504765578,1.14887368494118,1.14887368494118,0.0255223276238361,0.0258517146640707,1.14887368494118,1.14887368494118,1.59028625679843,1.59307972069966,1.58751064620842
"exomeMinusPreyASD102",90,0.026211802382823,0.0263316461414159,1.02071075987305,1.29176888635713,1000,1000,0.00525918577580405,0.000166310056895004,1.14895891172878,1.14820164011936,1.12965471472158,0.00705278722689957,0.000223028714895454,1.14797861140447,1.14797861140447,0.0261653360845209,0.0264979561983109,1.14797861140447,1.14797861140447,1.57952198981963,1.58227368252892,1.57678762213964
"exomeMinusPreyASD102",91,0.0268470459717354,0.0268459959744666,1.02012488271723,1.2911888348961,1000,1000,0.00475273595475542,0.000150294707344021,1.14799920715329,1.14761390801257,1.12731879438619,0.00618653365186297,0.000195635371611662,1.14741827264096,1.14741827264096,0.0266957012671226,0.0269962906818106,1.14741827264096,1.14741827264096,1.57112047927045,1.57355866621115,1.56869590425169
"exomeMinusPreyASD102",92,0.0270088995283427,0.0268459959744666,1.02012488271723,1.2911888348961,1000,1000,0.00454458288178563,0.000143712329218543,1.14776092489259,1.14761390801257,1.13052475695427,0.00589818972757306,0.000186517136109389,1.14742739087646,1.14742739087646,0.0267022836452481,0.0269897083036852,1.14742739087646,1.14742739087646,1.57112047927045,1.57345159511036,1.56880180913687
"exomeMinusPreyASD102",93,0.0274132252628379,0.027514991324974,1.01935919231605,1.290142991793,1000,1000,0.00445152344513507,0.000140769531442664,1.14723314034653,1.14672002238505,1.12965471472158,0.00579956948154974,0.000183398490100991,1.14653662389495,1.14653662389495,0.0273742217935313,0.0276557608564167,1.14653662389495,1.14653662389495,1.56043061977874,1.5626582182917,1.55821438886005
"exomeMinusPreyASD102",94,0.0276974424471086,0.027514991324974,1.01935919231605,1.290142991793,1000,1000,0.0040339590382104,0.000127564985485671,1.14681079569962,1.14672002238505,1.13052475695427,0.00523004546678223,0.000165388559412703,1.14655463382564,1.14655463382564,0.0273874263394883,0.0276425563104597,1.14655463382564,1.14655463382564,1.56043061977874,1.56244877749684,1.55842179703621
"exomeMinusPreyASD102",95,0.028323564449846,0.0287427095027048,1.01800970109825,1.28851873675999,1000,1000,0.00391322167801401,0.000123746934916703,1.14600634232819,1.14523946847921,1.13139661901163,0.00498162844942364,0.000157532923568716,1.14508193555564,1.14508193555564,0.0286189625677881,0.0288664564376215,1.14508193555564,1.14508193555564,1.54147229442697,1.54334611338725,1.53960652557691
"exomeMinusPreyASD102",96,0.0289064358632781,0.0288932562752701,1.01783358428273,1.28805889782675,1000,1000,0.00351965928684781,0.00011130139934203,1.14523697063672,1.14493804294404,1.13139661901163,0.00439885566910615,0.000139104030127194,1.14479893891391,1.14479893891391,0.0287819548759281,0.0290045576746121,1.14479893891391,1.14479893891391,1.53920351032994,1.54087971203264,1.53753375322482
"exomeMinusPreyASD102",97,0.0293888943992372,0.0294504735043538,1.01724749169149,1.28747584469722,1000,1000,0.00302936197326708,9.5796836926261e-05,1.1445983457686,1.14434813174598,1.13139661901163,0.00369191237285682,0.000116748520199844,1.14423138322578,1.14423138322578,0.0293546766674276,0.0295462703412801,1.14423138322578,1.14423138322578,1.53090771823936,1.53232269887771,1.52949733280066
"exomeMinusPreyASD102",98,0.029799210437931,0.0307498813906013,1.01590125754917,1.28595465126493,1000,1000,0.0025585652855098,8.09089384444997e-05,1.14407145257363,1.14286923548205,1.13139661901163,0.00310228532766457,9.8102875871418e-05,1.14277113260618,1.14277113260618,0.0306689724521568,0.0308307903290458,1.14277113260618,1.14277113260618,1.51215655505951,1.51330077458269,1.51101534224903
"exomeMinusPreyASD102",99,0.0303017486187781,0.0307498813906013,1.01590125754917,1.28595465126493,1000,1000,0.00183857356927817,5.8140801247044e-05,1.14343552036859,1.14286923548205,1.13461787297681,0.00219080125547833,6.92792186806795e-05,1.14279995626337,1.14279995626337,0.0306917405893542,0.0308080221918483,1.14279995626337,1.14279995626337,1.51215655505951,1.51297848117012,1.5113361815512
"exomeMinusPreyASD102",100,0.0307498813906013,0.0307498813906013,1.01590125754917,1.28595465126493,1000,1000,0,0,1.14286923548205,1.14286923548205,1.14286923548205,0,0,1.14286923548205,1.14286923548205,0.0307498813906013,0.0307498813906013,1.14286923548205,1.14286923548205,1.51215655505951,1.51215655505951,1.51215655505951
"prey",1,0.602541878768332,0.573298429319372,0.246150694645925,14.1423157562974,1000,747,0.335551827055036,0.0122771993282948,1.09131732069125,0.744235716526791,0,1.20123377693213,0.0439508455331921,0.700284870993599,0.700284870993599,0.561021229991077,0.585575628647667,0.700284870993599,0.700284870993599,0.24161924807159,0.251020703996028,0.232417006683424
"prey",2,0.419203421668971,0.363029764943872,0.387793640886578,13.2306242029231,1000,783,0.298171213141325,0.0106557698378869,1.94123681339938,1.73903700606556,0,1.46715089870954,0.0524316956335012,1.68660531043206,1.68660531043206,0.352373995105985,0.373685534781759,1.68660531043206,1.68660531043206,0.440057765539842,0.452996149632006,0.427493713191439
"prey",3,0.344931791827662,0.282329885653388,0.534028858287858,11.1191748103317,1000,873,0.273666774447307,0.009262216998652,2.1016935690807,1.79082458881321,0,1.38348714678525,0.0468239456333353,1.74400064317988,1.74400064317988,0.273067668654736,0.29159210265204,1.74400064317988,1.74400064317988,0.549243147756787,0.563729717495044,0.535224242429116
"prey",4,0.263571396062215,0.188304200068198,0.667374881795095,8.09242147052669,1000,930,0.234883942317154,0.00770214788911885,2.39196421070263,1.98841124193124,0,1.53655794646127,0.050385719973422,1.93802552195782,1.93802552195782,0.18060205217908,0.196006347957317,1.93802552195782,1.93802552195782,0.725139993068309,0.743277319111181,0.70772986314255
"prey",5,0.227739489374729,0.172512125304605,0.713295970211354,6.88681126495762,1000,961,0.211692606239104,0.00682879374964853,2.34555936255285,1.98841124193124,0,1.48197734363105,0.0478057207622921,1.94060552116895,1.94060552116895,0.165683331554957,0.179340919054254,1.94060552116895,1.94060552116895,0.763180374400481,0.78072118124771,0.746320608976717
"prey",6,0.205861430018469,0.137478617700373,0.760986607864551,5.67713112973739,1000,989,0.198760546623007,0.0063202176830429,2.31907143719259,1.94100830238666,0,1.39807050810603,0.044456055779682,1.89655224660698,1.89655224660698,0.13115840001733,0.143798835383416,1.89655224660698,1.89655224660698,0.861764843192642,0.882203889866983,0.842244631259147
"prey",7,0.166940232876248,0.111089762728181,0.837877787759982,5.29417195894267,1000,996,0.16813219299189,0.00532747239964111,2.31324710185481,1.98841124193124,0.318047651877431,1.2315407227928,0.0390228610771121,1.94938838085413,1.94938838085413,0.10576229032854,0.116417235127823,1.94938838085413,1.94938838085413,0.954325960820701,0.975669152920115,0.93398271928399
"prey",8,0.142571821089264,0.0873569579092852,0.886771642781299,4.90613921944767,1000,992,0.148709296297676,0.00472152487897845,2.24401547824809,1.94100830238666,0.594714632436106,1.11263085919736,0.0353260651055991,1.90568223728106,1.90568223728106,0.0826354330303067,0.0920784827882636,1.90568223728106,1.90568223728106,1.05870249810791,1.08283369275349,1.03584184535256
"prey",9,0.132770496238868,0.0820438933760086,0.899299428227248,4.60261170908199,1000,998,0.14511448004716,0.00459351860186163,2.1475129279728,1.94729581717291,0.660306871235749,0.957073927345833,0.0302956458045477,1.91700017136836,1.91700017136836,0.077450374774147,0.0866374119778703,1.91700017136836,1.91700017136836,1.08595373845974,1.11097647639477,1.0622945293804
"prey",10,0.133029881120014,0.0820438933760086,0.907663369964418,4.22034344629919,1000,999,0.141645202532345,0.00448145588478525,2.03454435893524,1.87370223823424,0.594714632436106,0.793011502489971,0.025089773610402,1.84861246462383,1.84861246462383,0.0775624374912234,0.0865253492607939,1.84861246462383,1.84861246462383,1.08595373845974,1.11034855116174,1.06285663899449
"prey",11,0.110761768703161,0.0657808987389315,0.951613765159285,4.12740227145031,1000,1000,0.127110287542857,0.00401958022674357,2.07590629832538,1.91238244223711,0.668439924793611,0.805300374646078,0.0254658338446852,1.88691660839243,1.88691660839243,0.061761318512188,0.0698004789656751,1.88691660839243,1.88691660839243,1.1819001972156,1.20928344103283,1.15614159727031
"prey",12,0.103602771749133,0.0600836951709749,0.965423617137534,3.78616463469165,1000,1000,0.12092319007501,0.00382392702570499,2.00910851139074,1.87145802982626,0.743192924371546,0.669696434604254,0.0211776607424345,1.85028036908382,1.85028036908382,0.0562597681452699,0.0639076221966799,1.85028036908382,1.85028036908382,1.22124336590044,1.24980206195819,1.19444734089413
"prey",13,0.0916749066100623,0.0579348709568278,0.975951806039241,3.8283208876578,1000,1000,0.103756598535322,0.00328107173643309,2.00158851860902,1.89009300213593,0.929851462291197,0.611437365477898,0.0193353472144297,1.8707576549215,1.8707576549215,0.0546537992203947,0.0612159426932609,1.8707576549215,1.8707576549215,1.23705995603848,1.26237964298961,1.21313545821337
"prey",14,0.0855592783570562,0.0476209023979413,1.00810702001423,3.61729383012268,1000,1000,0.0996383171064507,0.00315084024282502,1.9857189435653,1.86700399643478,0.87885382321375,0.690604892968667,0.0218388442503779,1.8451651521844,1.8451651521844,0.0444700621551163,0.0507717426407664,1.8451651521844,1.8451651521844,1.32220237913834,1.35193226354398,1.29437793003088
"prey",15,0.0867476079852428,0.0523567865941858,0.993610065470725,3.42402362490866,1000,1000,0.0997399137427456,0.00315405301055805,1.90743775198713,1.7956974643059,0.942245261989437,0.55329835557265,0.0174968302923529,1.77820063401355,1.77820063401355,0.0492027335836278,0.0555108396047439,1.77820063401355,1.77820063401355,1.28102701619383,1.30801076822235,1.25562220388865
"prey",16,0.0835188501181173,0.0476209023979413,1.00810702001423,3.29916000337705,1000,1000,0.0990083550898172,0.00313091909470547,1.87928902785435,1.8103301157021,0.967358688147001,0.496732297467352,0.0157080544736512,1.79462206122844,1.79462206122844,0.0444899833032359,0.0507518214926468,1.79462206122844,1.79462206122844,1.32220237913834,1.35173775723946,1.29454836622245
"prey",17,0.0691377448766922,0.0375391813145791,1.04108302834111,3.3505093387693,1000,1000,0.0857704648295137,0.00271230024832629,1.9147933469257,1.8214333911281,0.867437419578782,0.516400109967142,0.0163300053145759,1.80510338581353,1.80510338581353,0.0348268810662528,0.0402514815629054,1.80510338581353,1.80510338581353,1.42551520306357,1.45808541719743,1.39521812963766
"prey",18,0.0719039316380889,0.0424928691436024,1.02061985105579,3.23648804524307,1000,1000,0.0836528490103356,0.00264533535634823,1.86876753201499,1.8103301157021,1.00706418866247,0.474961455581114,0.0150196000042521,1.79531051569784,1.79531051569784,0.0398475337872542,0.0451382044999507,1.79531051569784,1.79531051569784,1.37168394410074,1.39959855245434,1.34545572020891
"prey",19,0.0651670222694739,0.0363850616447329,1.04699894574371,3.23499710064934,1000,1000,0.0825625329148613,0.00261085653403583,1.86453359162459,1.81164273064262,0.929490989204068,0.396829071604761,0.0125488370804109,1.79909389356221,1.79909389356221,0.0337742051106971,0.0389959181787687,1.79909389356221,1.79909389356221,1.43907688494633,1.47141486347841,1.40898084951738
"prey",20,0.0638764004145339,0.0365696566753976,1.04263303046537,3.16161274975843,1000,1000,0.0781089308336309,0.00247002127034828,1.83826988162555,1.7956974643059,0.849440777863041,0.377238096637624,0.011929316055616,1.78376814825028,1.78376814825028,0.0340996354050494,0.0390396779457459,1.78376814825028,1.78376814825028,1.43687911690232,1.46725026448028,1.40849377366319
"prey",21,0.0607204553768503,0.0331258540861367,1.05466291078125,3.09015116200644,1000,1000,0.0758891553108825,0.00239982580488652,1.82511378222327,1.7665535644813,0.976633289908895,0.38313592931289,0.01211582190074,1.75443774258056,1.75443774258056,0.0307260282812502,0.0355256798910233,1.75443774258056,1.75443774258056,1.47983291546678,1.51249357404281,1.4494576017863
"prey",22,0.0563804589813026,0.0331258540861367,1.05546045958305,3.0255622408066,1000,1000,0.0697259103473359,0.00220492688626284,1.81130849496963,1.76766893388423,0.992312960068959,0.338950119597884,0.0107185439111579,1.75695038997308,1.75695038997308,0.0309209271998739,0.0353307809723996,1.75695038997308,1.75695038997308,1.47983291546678,1.50974749173459,1.45184676255794
"prey",23,0.0522978212577214,0.0299203075380573,1.06860558158824,3.01362966017682,1000,1000,0.0662736245284532,0.00209575602304715,1.817422988805,1.76224801639171,0.87885382321375,0.351174944733535,0.0111051268254172,1.7511428895663,1.7511428895663,0.0278245515150102,0.0320160635611045,1.7511428895663,1.7511428895663,1.52403394685721,1.55557182703372,1.49463206650742
"prey",24,0.0529963192721796,0.0301378485545033,1.06132644350572,2.94410189124345,1000,1000,0.0620178402532789,0.00196117630764835,1.79568587583633,1.74702268558718,1.05847290561013,0.345306199120013,0.0109195407939487,1.73610314479323,1.73610314479323,0.028176672246855,0.0320990248621517,1.73610314479323,1.73610314479323,1.52088775382155,1.55011029973509,1.49350816084806
"prey",25,0.0489730544776439,0.0279704226987638,1.07476903120801,2.9358398198938,1000,1000,0.0614049925783934,0.00194179636253458,1.80496737719701,1.75244298637289,1.08040198489587,0.346675181968085,0.0109628318327248,1.74148015454016,1.74148015454016,0.0260286263362292,0.0299122190612984,1.74148015454016,1.74148015454016,1.5533009703695,1.58454875122759,1.52415136729872
"prey",26,0.0488531419376208,0.0291676851336256,1.06860558158824,2.8859412785899,1000,1000,0.0600452527684162,0.00189879761428726,1.77444769516533,1.73987369788705,0.979065895649392,0.304738044035329,0.00963666308856329,1.73023703479849,1.73023703479849,0.0272688875193383,0.0310664827479128,1.73023703479849,1.73023703479849,1.53509803689079,1.56433257947926,1.50770791345376
"prey",27,0.0468509002663666,0.0231261537644214,1.09183159773181,2.88361440899417,1000,1000,0.0612299151411736,0.00193625992784939,1.78500516611676,1.74776856231893,0.992312960068959,0.324339745891136,0.0102565233273623,1.73751203899157,1.73751203899157,0.021189893836572,0.0250624136922707,1.73751203899157,1.73751203899157,1.63589659108527,1.67387121914133,1.60097710561819
"prey",28,0.0452461626105587,0.0256451225194249,1.08098804670195,2.82670637304518,1000,1000,0.0556674197122105,0.0017603583775514,1.7605612313663,1.72861467422654,0.918575467411102,0.296912915337135,0.00938921079186089,1.71922546343467,1.71922546343467,0.0238847641418735,0.0274054808969763,1.71922546343467,1.71922546343467,1.59099522175389,1.6218790429462,1.56216257275358
"prey",29,0.0441791561405928,0.0279815915721305,1.06954542589498,2.78131919400319,1000,1000,0.0526399110412476,0.00166462014718988,1.75092285143203,1.70984366975414,1.08396593029496,0.282882943182871,0.00894554411669874,1.70089812563744,1.70089812563744,0.0263169714249406,0.0296462117193204,1.70089812563744,1.70089812563744,1.55312758679431,1.57976409108832,1.52803079418865
"prey",30,0.0390232825907247,0.0240372062795843,1.08636616523563,2.77176253980756,1000,1000,0.0479288622255954,0.00151564370293288,1.75394891574008,1.717478674857,1.1034946065944,0.271443505667376,0.00858379733969732,1.7088948775173,1.7088948775173,0.0225215625766514,0.0255528499825172,1.7088948775173,1.7088948775173,1.61911600954224,1.64740148083335,1.59256065472088
"prey",31,0.0370651827226712,0.0200138815278385,1.10674364920032,2.74781090910256,1000,1000,0.0484192893423151,0.00153115237008432,1.75548130973731,1.72565867583071,1.04260788276173,0.269319746180524,0.00851663816788891,1.71714203766282,1.71714203766282,0.0184827291577542,0.0215450338979229,1.71714203766282,1.71714203766282,1.69866867534956,1.73323390050547,1.66665281827697
"prey",32,0.0370989320658328,0.0225254228264494,1.09174915100353,2.72016797250551,1000,1000,0.0417495132768115,0.00132023553158164,1.7375152926002,1.70202729761642,1.18942648315425,0.260793389967309,0.00824701111013203,1.69378028650629,1.69378028650629,0.0212051872948678,0.023845658358031,1.69378028650629,1.69378028650629,1.64732704809717,1.67355788728028,1.62259068256906
"prey",33,0.0343180434439224,0.0192075276492424,1.10706128908019,2.7363374187191,1000,1000,0.0419738176006439,0.00132732865710498,1.74641823325497,1.72149223162898,1.16115614137594,0.255626540375307,0.00808362097974963,1.71340861064923,1.71340861064923,0.0178801989921374,0.0205348563063473,1.71340861064923,1.71340861064923,1.71652853297237,1.74762765216727,1.68750833179639
"prey",34,0.0347553139429628,0.0214012839512874,1.09639115660367,2.65578398491659,1000,1000,0.0405858879927278,0.00128343846917499,1.719071434085,1.68647979336701,1.08040198489587,0.243049424499174,0.0076858976541052,1.6787938957129,1.6787938957129,0.0201178454821124,0.0226847224204624,1.6787938957129,1.6787938957129,1.66956017075211,1.69641853183341,1.64426653057028
"prey",35,0.0312053545420406,0.0189620353591962,1.10706128908019,2.68343215527439,1000,1000,0.038099907491223,0.00120482486313976,1.73876112487558,1.70996982273901,1.11853078578698,0.245424800663268,0.00776101364388731,1.70220880909512,1.70220880909512,0.0177572104960564,0.0201668602223359,1.70220880909512,1.70220880909512,1.72211504791435,1.75062525710023,1.69536171181484
